"Date","WL"
"1945-10-11",75.23
"1945-10-12",75.285
"1945-10-13",75.273
"1945-10-14",75.261
"1945-10-15",75.264
"1945-10-16",75.267
"1945-10-17",75.233
"1945-10-18",75.236
"1945-10-19",75.239
"1945-10-20",75.242
"1945-10-21",75.227
"1945-10-22",75.236
"1945-10-23",75.227
"1945-10-24",75.212
"1945-10-25",75.203
"1945-10-26",75.261
"1945-10-27",75.261
"1945-10-28",75.206
"1945-10-29",75.218
"1945-10-30",75.2
"1945-10-31",75.236
"1945-11-01",75.194
"1945-11-02",75.194
"1945-11-03",75.236
"1945-11-04",75.224
"1945-11-05",75.197
"1945-11-06",75.185
"1945-11-07",75.188
"1945-11-08",75.185
"1945-11-09",75.206
"1945-11-10",75.209
"1945-11-11",75.172
"1945-11-12",75.172
"1945-11-13",75.178
"1945-11-14",75.212
"1945-11-15",75.227
"1945-11-16",75.2
"1945-11-17",75.154
"1945-11-18",75.197
"1945-11-19",75.172
"1945-11-20",75.212
"1945-11-21",75.133
"1945-11-22",75.188
"1945-11-23",75.203
"1945-11-24",75.203
"1945-11-25",75.197
"1945-11-26",75.181
"1945-11-27",75.151
"1945-11-28",75.166
"1945-11-29",75.221
"1945-11-30",75.249
"1945-12-01",75.221
"1945-12-02",75.188
"1945-12-03",75.203
"1945-12-04",75.209
"1945-12-05",75.203
"1945-12-06",75.191
"1945-12-07",75.227
"1945-12-08",75.221
"1945-12-09",75.224
"1945-12-10",75.258
"1945-12-11",75.255
"1945-12-12",75.242
"1945-12-13",75.2
"1945-12-14",75.197
"1945-12-15",75.245
"1945-12-16",75.249
"1945-12-17",75.239
"1945-12-18",75.209
"1945-12-19",75.178
"1945-12-20",75.188
"1945-12-21",75.194
"1945-12-22",75.185
"1945-12-23",75.188
"1945-12-24",75.136
"1945-12-25",75.09
"1945-12-26",75.169
"1945-12-27",75.206
"1945-12-28",75.157
"1945-12-29",75.142
"1945-12-30",75.13
"1945-12-31",75.191
"1946-01-01",75.178
"1946-01-02",75.16
"1946-01-03",75.148
"1946-01-04",75.145
"1946-01-05",75.133
"1946-01-06",75.136
"1946-01-07",75.169
"1946-01-08",75.166
"1946-01-09",75.142
"1946-01-10",75.23
"1946-01-11",75.191
"1946-01-12",75.209
"1946-01-13",75.245
"1946-01-14",75.176
"1946-01-15",75.212
"1946-01-16",75.178
"1946-01-17",75.188
"1946-01-18",75.206
"1946-01-19",75.249
"1946-01-20",75.13
"1946-01-21",75.175
"1946-01-22",75.215
"1946-01-23",75.139
"1946-01-24",75.121
"1946-01-25",75.181
"1946-01-26",75.203
"1946-01-27",75.142
"1946-01-28",75.142
"1946-01-29",75.127
"1946-01-30",75.075
"1946-01-31",75.151
"1946-02-01",75.127
"1946-02-02",75.111
"1946-02-03",75.105
"1946-02-04",75.093
"1946-02-05",75.06
"1946-02-06",75.066
"1946-02-07",75.151
"1946-02-08",75.078
"1946-02-09",75.093
"1946-02-10",75.096
"1946-02-11",75.078
"1946-02-12",75.072
"1946-02-13",75.06
"1946-02-14",75.117
"1946-02-15",75.185
"1946-02-16",75.069
"1946-02-17",75.117
"1946-02-18",75.096
"1946-02-19",75.041
"1946-02-20",75.16
"1946-02-21",75.142
"1946-02-22",75.075
"1946-02-23",75.087
"1946-02-24",75.087
"1946-02-25",75.111
"1946-02-26",75.066
"1946-02-27",75.078
"1946-02-28",75.105
"1946-03-01",75.069
"1946-03-02",75.087
"1946-03-03",75.117
"1946-03-04",75.105
"1946-03-05",75.117
"1946-03-06",75.102
"1946-03-07",75.133
"1946-03-08",75.148
"1946-03-09",75.245
"1946-03-10",75.203
"1946-03-11",75.218
"1946-03-12",75.185
"1946-03-13",75.206
"1946-03-14",75.212
"1946-03-15",75.23
"1946-03-16",75.215
"1946-03-17",75.212
"1946-03-18",75.221
"1946-03-19",75.233
"1946-03-20",75.233
"1946-03-21",75.23
"1946-03-22",75.239
"1946-03-23",75.23
"1946-03-24",75.215
"1946-03-25",75.221
"1946-03-26",75.224
"1946-03-27",75.233
"1946-03-28",75.227
"1946-03-29",75.224
"1946-03-30",75.233
"1946-03-31",75.212
"1946-04-01",75.169
"1946-04-02",75.236
"1946-04-03",75.221
"1946-04-04",75.212
"1946-04-05",75.255
"1946-04-06",75.224
"1946-04-07",75.209
"1946-04-08",75.185
"1946-04-09",75.218
"1946-04-10",75.215
"1946-04-11",75.194
"1946-04-12",75.191
"1946-04-13",75.181
"1946-04-14",75.166
"1946-04-15",75.185
"1946-04-16",75.209
"1946-04-17",75.172
"1946-04-18",75.169
"1946-04-19",75.163
"1946-04-20",75.178
"1946-04-21",75.142
"1946-04-22",75.133
"1946-04-23",75.136
"1946-04-24",75.136
"1946-04-25",75.136
"1946-04-26",75.157
"1946-04-27",75.154
"1946-04-28",75.13
"1946-04-29",75.117
"1946-04-30",75.117
"1946-05-01",75.142
"1946-05-02",75.139
"1946-05-03",75.124
"1946-05-04",75.087
"1946-05-05",75.102
"1946-05-06",75.124
"1946-05-07",75.114
"1946-05-08",75.108
"1946-05-09",75.105
"1946-05-10",75.09
"1946-05-11",75.09
"1946-05-12",75.093
"1946-05-13",75.084
"1946-05-14",75.069
"1946-05-15",75.075
"1946-05-16",75.105
"1946-05-17",75.127
"1946-05-18",75.105
"1946-05-19",75.124
"1946-05-20",75.102
"1946-05-21",75.133
"1946-05-22",75.133
"1946-05-23",75.133
"1946-05-24",75.127
"1946-05-25",75.139
"1946-05-26",75.157
"1946-05-27",75.148
"1946-05-28",75.145
"1946-05-29",75.136
"1946-05-30",75.133
"1946-05-31",75.139
"1946-06-01",75.151
"1946-06-02",75.151
"1946-06-03",75.151
"1946-06-04",75.154
"1946-06-05",75.154
"1946-06-06",75.136
"1946-06-07",75.148
"1946-06-08",75.151
"1946-06-09",75.172
"1946-06-10",75.151
"1946-06-11",75.148
"1946-06-12",75.154
"1946-06-13",75.154
"1946-06-14",75.148
"1946-06-15",75.142
"1946-06-16",75.124
"1946-06-17",75.139
"1946-06-18",75.148
"1946-06-19",75.13
"1946-06-20",75.124
"1946-06-21",75.148
"1946-06-22",75.151
"1946-06-23",75.151
"1946-06-24",75.148
"1946-06-25",75.148
"1946-06-26",75.151
"1946-06-27",75.139
"1946-06-28",75.133
"1946-06-29",75.133
"1946-07-01",75.133
"1946-07-02",75.169
"1946-07-03",75.16
"1946-07-04",75.148
"1946-07-05",75.139
"1946-07-06",75.139
"1946-07-07",75.136
"1946-07-08",75.124
"1946-07-09",75.127
"1946-07-10",75.117
"1946-07-11",75.102
"1946-07-12",75.142
"1946-07-13",75.133
"1946-07-14",75.13
"1946-07-15",75.121
"1946-07-16",75.114
"1946-07-17",75.096
"1946-07-18",75.087
"1946-07-19",75.093
"1946-07-20",75.099
"1946-07-21",75.093
"1946-07-22",75.081
"1946-07-23",75.09
"1946-07-24",75.087
"1946-07-25",75.108
"1946-07-26",75.105
"1946-07-27",75.09
"1946-07-28",75.072
"1946-07-29",75.069
"1946-07-30",75.069
"1946-07-31",75.05
"1946-08-01",75.029
"1946-08-02",75.017
"1946-08-03",75.014
"1946-08-04",75.008
"1946-08-05",75.014
"1946-08-06",75.014
"1946-08-07",75.017
"1946-08-08",75.023
"1946-08-09",75.014
"1946-08-10",75.047
"1946-08-11",75.057
"1946-08-12",75.023
"1946-08-13",75.017
"1946-08-14",75.005
"1946-08-15",74.986
"1946-08-16",74.983
"1946-08-17",75.002
"1946-08-18",74.986
"1946-08-19",74.965
"1946-08-20",75.005
"1946-08-21",74.992
"1946-08-22",75.002
"1946-08-23",74.996
"1946-08-24",74.992
"1946-08-25",74.977
"1946-08-26",74.965
"1946-08-27",74.953
"1946-08-28",74.944
"1946-08-29",74.959
"1946-08-30",74.941
"1946-08-31",74.925
"1946-09-01",74.922
"1946-09-02",74.935
"1946-09-03",74.919
"1946-09-04",74.898
"1946-09-05",74.874
"1946-09-06",74.855
"1946-09-07",74.868
"1946-09-08",74.849
"1946-09-09",74.84
"1946-09-10",74.861
"1946-09-11",74.916
"1946-09-12",74.88
"1946-09-13",74.855
"1946-09-14",74.852
"1946-09-15",74.846
"1946-09-16",74.84
"1946-09-17",74.84
"1946-09-18",74.831
"1946-09-19",74.825
"1946-09-20",74.822
"1946-09-21",74.822
"1946-09-22",74.819
"1946-09-23",74.794
"1946-09-24",74.828
"1946-09-25",74.834
"1946-09-26",74.819
"1946-09-27",74.825
"1946-09-28",74.816
"1946-09-29",74.831
"1946-09-30",74.852
"1946-10-01",74.895
"1946-10-02",74.825
"1946-10-03",74.794
"1946-10-04",74.782
"1946-10-05",74.779
"1946-10-06",74.773
"1946-10-07",74.776
"1946-10-08",74.743
"1946-10-09",74.703
"1946-10-10",74.715
"1946-10-11",74.703
"1946-10-12",74.764
"1946-10-13",74.782
"1946-10-14",74.755
"1946-10-15",74.758
"1946-10-16",74.755
"1946-10-17",74.752
"1946-10-18",74.77
"1946-10-19",74.797
"1946-10-20",74.758
"1946-10-21",74.752
"1946-10-22",74.749
"1946-10-23",74.746
"1946-10-24",74.736
"1946-10-25",74.73
"1946-10-26",74.752
"1946-10-27",74.755
"1946-10-28",74.746
"1946-10-29",74.749
"1946-10-30",74.758
"1946-10-31",74.791
"1946-11-01",74.758
"1946-11-02",74.743
"1946-11-03",74.77
"1946-11-04",74.797
"1946-11-05",74.819
"1946-11-06",74.776
"1946-11-07",74.746
"1946-11-08",74.755
"1946-11-09",74.791
"1946-11-10",74.733
"1946-11-11",74.743
"1946-11-12",74.791
"1946-11-13",74.776
"1946-11-14",74.727
"1946-11-15",74.703
"1946-11-16",74.746
"1946-11-17",74.715
"1946-11-18",74.7
"1946-11-19",74.709
"1946-11-20",74.691
"1946-11-21",74.758
"1946-11-22",74.743
"1946-11-23",74.642
"1946-11-24",74.679
"1946-11-25",74.7
"1946-11-26",74.724
"1946-11-27",74.709
"1946-11-28",74.73
"1946-11-29",74.672
"1946-12-01",74.74
"1946-12-02",74.733
"1946-12-03",74.682
"1946-12-04",74.682
"1946-12-05",74.657
"1946-12-06",74.639
"1946-12-07",74.63
"1946-12-08",74.648
"1946-12-09",74.651
"1946-12-10",74.679
"1946-12-11",74.688
"1946-12-12",74.633
"1946-12-13",74.797
"1946-12-14",74.764
"1946-12-15",74.733
"1946-12-16",74.654
"1946-12-17",74.691
"1946-12-18",74.691
"1946-12-19",74.663
"1946-12-20",74.627
"1946-12-21",74.672
"1946-12-22",74.736
"1946-12-23",74.679
"1946-12-24",74.706
"1946-12-25",74.691
"1946-12-26",74.715
"1946-12-27",74.618
"1946-12-28",74.63
"1946-12-30",74.682
"1947-01-01",74.621
"1947-01-02",74.66
"1947-01-03",74.703
"1947-01-04",74.691
"1947-01-05",74.709
"1947-01-06",74.679
"1947-01-07",74.685
"1947-01-08",74.721
"1947-01-09",74.676
"1947-01-10",74.676
"1947-01-11",74.682
"1947-01-12",74.676
"1947-01-13",74.621
"1947-01-14",74.608
"1947-01-15",74.663
"1947-01-16",74.691
"1947-01-17",74.703
"1947-01-18",74.694
"1947-01-19",74.645
"1947-01-20",74.666
"1947-01-21",74.788
"1947-01-22",74.749
"1947-01-23",74.663
"1947-01-24",74.657
"1947-01-25",74.688
"1947-01-26",74.712
"1947-01-27",74.721
"1947-01-28",74.773
"1947-01-29",74.755
"1947-01-30",74.736
"1947-01-31",74.813
"1947-02-01",74.804
"1947-02-02",74.822
"1947-02-03",74.788
"1947-02-04",74.861
"1947-02-05",74.864
"1947-02-06",74.816
"1947-02-07",74.828
"1947-02-08",74.864
"1947-02-09",74.916
"1947-02-10",74.889
"1947-02-11",74.852
"1947-02-12",74.807
"1947-02-13",74.758
"1947-02-14",74.752
"1947-02-15",74.785
"1947-02-16",74.804
"1947-02-17",74.794
"1947-02-18",74.797
"1947-02-19",74.776
"1947-02-20",74.804
"1947-02-21",74.834
"1947-02-23",74.776
"1947-02-24",74.8
"1947-02-25",74.831
"1947-02-26",74.828
"1947-02-27",74.791
"1947-03-01",74.758
"1947-03-03",74.88
"1947-03-04",74.855
"1947-03-05",74.81
"1947-03-06",74.791
"1947-03-07",74.804
"1947-03-08",74.791
"1947-03-09",74.804
"1947-03-10",74.788
"1947-03-11",74.776
"1947-03-12",74.764
"1947-03-13",74.743
"1947-03-14",74.779
"1947-03-15",74.81
"1947-03-16",74.8
"1947-03-17",74.813
"1947-03-18",74.822
"1947-03-19",74.8
"1947-03-20",74.8
"1947-03-21",74.8
"1947-03-22",74.825
"1947-03-23",74.791
"1947-03-24",74.807
"1947-03-25",74.91
"1947-03-26",74.989
"1947-03-27",74.907
"1947-03-28",74.874
"1947-03-29",74.886
"1947-03-30",74.962
"1947-03-31",74.886
"1947-04-01",74.886
"1947-04-02",74.913
"1947-04-03",74.925
"1947-04-04",74.904
"1947-04-05",74.916
"1947-04-06",74.989
"1947-04-07",75.047
"1947-04-08",75.023
"1947-04-09",75.038
"1947-04-10",75.032
"1947-04-11",75.038
"1947-04-12",75.09
"1947-04-13",75.087
"1947-04-14",75.087
"1947-04-15",75.102
"1947-04-16",75.111
"1947-04-17",75.139
"1947-04-18",75.148
"1947-04-19",75.151
"1947-04-20",75.145
"1947-04-21",75.148
"1947-04-22",75.133
"1947-04-23",75.127
"1947-04-24",75.169
"1947-04-25",75.16
"1947-04-26",75.154
"1947-04-27",75.191
"1947-04-28",75.172
"1947-04-29",75.16
"1947-04-30",75.166
"1947-05-01",75.178
"1947-05-02",75.185
"1947-05-03",75.203
"1947-05-04",75.212
"1947-05-05",75.227
"1947-05-06",75.242
"1947-05-07",75.258
"1947-05-08",75.282
"1947-05-09",75.282
"1947-05-10",75.258
"1947-05-11",75.255
"1947-05-12",75.255
"1947-05-13",75.264
"1947-05-14",75.282
"1947-05-15",75.255
"1947-05-16",75.273
"1947-05-17",75.276
"1947-05-18",75.279
"1947-05-19",75.285
"1947-05-20",75.3
"1947-05-21",75.309
"1947-05-22",75.334
"1947-05-23",75.337
"1947-05-24",75.358
"1947-05-25",75.328
"1947-05-26",75.364
"1947-05-27",75.392
"1947-05-28",75.419
"1947-05-29",75.422
"1947-05-30",75.422
"1947-05-31",75.428
"1947-06-01",75.419
"1947-06-02",75.474
"1947-06-03",75.535
"1947-06-04",75.535
"1947-06-05",75.544
"1947-06-06",75.559
"1947-06-07",75.553
"1947-06-08",75.614
"1947-06-09",75.602
"1947-06-10",75.623
"1947-06-11",75.63
"1947-06-12",75.642
"1947-06-13",75.657
"1947-06-14",75.672
"1947-06-15",75.669
"1947-06-16",75.697
"1947-06-17",75.712
"1947-06-18",75.69
"1947-06-19",75.715
"1947-06-20",75.709
"1947-06-21",75.712
"1947-06-22",75.7
"1947-06-23",75.69
"1947-06-24",75.681
"1947-06-25",75.684
"1947-06-26",75.687
"1947-06-27",75.687
"1947-06-28",75.681
"1947-06-29",75.666
"1947-06-30",75.672
"1947-07-01",75.666
"1947-07-02",75.684
"1947-07-03",75.672
"1947-07-04",75.669
"1947-07-05",75.672
"1947-07-06",75.681
"1947-07-07",75.684
"1947-07-08",75.66
"1947-07-09",75.654
"1947-07-10",75.645
"1947-07-11",75.645
"1947-07-12",75.651
"1947-07-13",75.648
"1947-07-14",75.645
"1947-07-15",75.645
"1947-07-16",75.648
"1947-07-17",75.645
"1947-07-18",75.639
"1947-07-19",75.687
"1947-07-20",75.675
"1947-07-21",75.694
"1947-07-22",75.69
"1947-07-23",75.681
"1947-07-24",75.687
"1947-07-25",75.669
"1947-07-26",75.669
"1947-07-27",75.669
"1947-07-28",75.669
"1947-07-29",75.675
"1947-07-30",75.712
"1947-07-31",75.73
"1947-08-01",75.687
"1947-08-02",75.666
"1947-08-03",75.66
"1947-08-04",75.657
"1947-08-05",75.654
"1947-08-06",75.639
"1947-08-07",75.623
"1947-08-08",75.617
"1947-08-09",75.614
"1947-08-10",75.611
"1947-08-11",75.605
"1947-08-12",75.602
"1947-08-13",75.587
"1947-08-14",75.575
"1947-08-15",75.559
"1947-08-16",75.556
"1947-08-17",75.553
"1947-08-18",75.55
"1947-08-19",75.596
"1947-08-20",75.556
"1947-08-21",75.544
"1947-08-22",75.547
"1947-08-23",75.544
"1947-08-24",75.55
"1947-08-25",75.553
"1947-08-26",75.566
"1947-08-27",75.544
"1947-08-28",75.532
"1947-08-29",75.511
"1947-08-30",75.483
"1947-08-31",75.505
"1947-09-01",75.483
"1947-09-02",75.498
"1947-09-03",75.505
"1947-09-04",75.517
"1947-09-05",75.502
"1947-09-06",75.498
"1947-09-07",75.502
"1947-09-08",75.459
"1947-09-09",75.434
"1947-09-10",75.422
"1947-09-11",75.419
"1947-09-12",75.45
"1947-09-13",75.416
"1947-09-14",75.419
"1947-09-15",75.425
"1947-09-16",75.468
"1947-09-17",75.456
"1947-09-18",75.441
"1947-09-19",75.468
"1947-09-20",75.34
"1947-09-21",75.343
"1947-09-22",75.416
"1947-09-23",75.352
"1947-09-24",75.349
"1947-09-25",75.346
"1947-09-26",75.346
"1947-09-27",75.325
"1947-09-28",75.279
"1947-09-29",75.288
"1947-09-30",75.309
"1947-10-01",75.297
"1947-10-02",75.297
"1947-10-03",75.261
"1947-10-04",75.245
"1947-10-05",75.245
"1947-10-06",75.239
"1947-10-07",75.236
"1947-10-08",75.242
"1947-10-09",75.218
"1947-10-10",75.197
"1947-10-11",75.194
"1947-10-12",75.181
"1947-10-13",75.188
"1947-10-14",75.181
"1947-10-15",75.172
"1947-10-16",75.169
"1947-10-17",75.16
"1947-10-18",75.163
"1947-10-19",75.166
"1947-10-20",75.163
"1947-10-21",75.163
"1947-10-22",75.145
"1947-10-23",75.136
"1947-10-24",75.102
"1947-10-25",75.111
"1947-10-26",75.096
"1947-10-27",75.09
"1947-10-28",75.087
"1947-10-29",75.093
"1947-10-30",75.096
"1947-10-31",75.078
"1947-11-01",75.072
"1947-11-02",75.066
"1947-11-03",75.053
"1947-11-04",75.041
"1947-11-05",75.044
"1947-11-06",75.053
"1947-11-07",75.05
"1947-11-08",75.044
"1947-11-09",75.111
"1947-11-10",75.053
"1947-11-11",75.041
"1947-11-12",75.102
"1947-11-13",75.096
"1947-11-14",75.05
"1947-11-15",75.017
"1947-11-16",75.05
"1947-11-17",75.047
"1947-11-18",75.023
"1947-11-19",75.002
"1947-11-20",74.996
"1947-11-21",74.983
"1947-11-22",74.956
"1947-11-23",74.996
"1947-11-24",74.968
"1947-11-25",75.029
"1947-11-26",75.017
"1947-11-27",74.98
"1947-11-28",74.999
"1947-11-29",74.974
"1947-11-30",74.98
"1947-12-01",74.956
"1947-12-02",74.941
"1947-12-03",74.953
"1947-12-04",74.959
"1947-12-05",74.928
"1947-12-06",74.974
"1947-12-07",74.944
"1947-12-08",75.02
"1947-12-09",75.057
"1947-12-10",74.953
"1947-12-11",74.968
"1947-12-12",74.977
"1947-12-13",74.953
"1947-12-14",74.925
"1947-12-15",74.904
"1947-12-16",75.029
"1947-12-17",74.959
"1947-12-18",74.989
"1947-12-19",74.941
"1947-12-20",74.928
"1947-12-21",74.962
"1947-12-22",74.919
"1947-12-23",74.935
"1947-12-24",74.916
"1947-12-25",74.889
"1947-12-26",74.886
"1947-12-27",74.932
"1947-12-28",74.983
"1947-12-29",74.925
"1947-12-31",74.886
"1948-01-01",74.837
"1948-01-02",74.864
"1948-01-03",74.883
"1948-01-04",74.861
"1948-01-05",74.889
"1948-01-06",74.877
"1948-01-07",74.904
"1948-01-08",74.874
"1948-01-09",74.913
"1948-01-10",74.941
"1948-01-11",74.892
"1948-01-12",74.868
"1948-01-13",74.892
"1948-01-14",74.907
"1948-01-15",74.843
"1948-01-16",74.861
"1948-01-17",74.883
"1948-01-18",74.871
"1948-01-19",74.855
"1948-01-20",74.858
"1948-01-21",74.855
"1948-01-22",74.88
"1948-01-23",74.877
"1948-01-24",74.84
"1948-01-25",74.852
"1948-01-26",74.868
"1948-01-27",74.892
"1948-01-28",74.883
"1948-01-29",74.877
"1948-01-30",74.849
"1948-01-31",74.84
"1948-02-01",74.831
"1948-02-02",74.864
"1948-02-03",74.837
"1948-02-04",74.81
"1948-02-05",74.825
"1948-02-06",74.831
"1948-02-07",74.825
"1948-02-08",74.868
"1948-02-09",74.819
"1948-02-10",74.81
"1948-02-11",74.804
"1948-02-12",74.828
"1948-02-13",74.797
"1948-02-14",74.901
"1948-02-15",74.864
"1948-02-16",74.81
"1948-02-17",74.843
"1948-02-18",74.843
"1948-02-19",74.834
"1948-02-20",74.892
"1948-02-21",74.861
"1948-02-22",74.852
"1948-02-23",74.84
"1948-02-24",74.828
"1948-02-25",74.858
"1948-02-26",74.864
"1948-02-27",74.868
"1948-02-28",74.852
"1948-02-29",74.91
"1948-03-01",74.889
"1948-03-02",74.883
"1948-03-03",74.938
"1948-03-04",74.928
"1948-03-05",74.913
"1948-03-06",74.907
"1948-03-07",74.91
"1948-03-08",74.965
"1948-03-09",74.926
"1948-03-10",74.938
"1948-03-11",74.932
"1948-03-12",74.937
"1948-03-13",74.928
"1948-03-14",74.904
"1948-03-15",74.904
"1948-03-16",74.941
"1948-03-17",74.965
"1948-03-18",74.956
"1948-03-19",74.965
"1948-03-20",75.039
"1948-03-21",75.057
"1948-03-22",75.087
"1948-03-23",75.108
"1948-03-24",75.142
"1948-03-25",75.124
"1948-03-26",75.123
"1948-03-27",75.175
"1948-03-28",75.215
"1948-03-29",75.185
"1948-03-30",75.215
"1948-03-31",75.185
"1948-04-01",75.206
"1948-04-02",75.261
"1948-04-03",75.294
"1948-04-04",75.255
"1948-04-05",75.249
"1948-04-06",75.273
"1948-04-07",75.255
"1948-04-08",75.279
"1948-04-09",75.352
"1948-04-10",75.288
"1948-04-11",75.245
"1948-04-12",75.303
"1948-04-13",75.303
"1948-04-14",75.291
"1948-04-15",75.322
"1948-04-16",75.334
"1948-04-17",75.34
"1948-04-18",75.316
"1948-04-19",75.316
"1948-04-20",75.337
"1948-04-21",75.361
"1948-04-22",75.352
"1948-04-23",75.349
"1948-04-24",75.337
"1948-04-25",75.37
"1948-04-26",75.37
"1948-04-27",75.367
"1948-04-28",75.37
"1948-04-29",75.383
"1948-04-30",75.386
"1948-05-01",75.373
"1948-05-02",75.37
"1948-05-03",75.377
"1948-05-04",75.364
"1948-05-05",75.364
"1948-05-06",75.361
"1948-05-07",75.355
"1948-05-08",75.407
"1948-05-09",75.386
"1948-05-10",75.395
"1948-05-11",75.401
"1948-05-12",75.428
"1948-05-13",75.413
"1948-05-14",75.425
"1948-05-15",75.422
"1948-05-16",75.413
"1948-05-17",75.425
"1948-05-18",75.462
"1948-05-19",75.468
"1948-05-20",75.45
"1948-05-21",75.48
"1948-05-22",75.474
"1948-05-23",75.465
"1948-05-24",75.474
"1948-05-25",75.477
"1948-05-26",75.477
"1948-05-27",75.477
"1948-05-28",75.48
"1948-05-29",75.489
"1948-05-30",75.483
"1948-05-31",75.486
"1948-06-01",75.48
"1948-06-02",75.486
"1948-06-03",75.48
"1948-06-04",75.48
"1948-06-05",75.495
"1948-06-06",75.48
"1948-06-07",75.471
"1948-06-08",75.459
"1948-06-09",75.471
"1948-06-10",75.48
"1948-06-11",75.477
"1948-06-12",75.477
"1948-06-13",75.48
"1948-06-14",75.474
"1948-06-15",75.483
"1948-06-16",75.48
"1948-06-17",75.474
"1948-06-18",75.462
"1948-06-19",75.462
"1948-06-20",75.456
"1948-06-21",75.45
"1948-06-22",75.431
"1948-06-23",75.431
"1948-06-24",75.456
"1948-06-25",75.465
"1948-06-26",75.459
"1948-06-27",75.447
"1948-06-28",75.447
"1948-06-29",75.447
"1948-06-30",75.456
"1948-07-01",75.468
"1948-07-02",75.453
"1948-07-03",75.441
"1948-07-04",75.428
"1948-07-05",75.425
"1948-07-06",75.444
"1948-07-07",75.428
"1948-07-08",75.425
"1948-07-09",75.425
"1948-07-10",75.419
"1948-07-11",75.416
"1948-07-12",75.41
"1948-07-13",75.413
"1948-07-14",75.395
"1948-07-15",75.37
"1948-07-16",75.346
"1948-07-17",75.358
"1948-07-18",75.392
"1948-07-19",75.377
"1948-07-20",75.364
"1948-07-21",75.364
"1948-07-22",75.343
"1948-07-23",75.352
"1948-07-24",75.383
"1948-07-25",75.364
"1948-07-26",75.349
"1948-07-27",75.352
"1948-07-28",75.364
"1948-07-29",75.361
"1948-07-30",75.343
"1948-07-31",75.367
"1948-08-01",75.337
"1948-08-02",75.346
"1948-08-03",75.334
"1948-08-04",75.319
"1948-08-05",75.303
"1948-08-06",75.288
"1948-08-07",75.303
"1948-08-08",75.291
"1948-08-09",75.276
"1948-08-10",75.261
"1948-08-11",75.236
"1948-08-12",75.252
"1948-08-13",75.264
"1948-08-14",75.276
"1948-08-15",75.27
"1948-08-16",75.249
"1948-08-17",75.224
"1948-08-18",75.212
"1948-08-19",75.227
"1948-08-20",75.221
"1948-08-21",75.209
"1948-08-22",75.206
"1948-08-23",75.2
"1948-08-24",75.191
"1948-08-25",75.2
"1948-08-26",75.206
"1948-08-27",75.215
"1948-08-28",75.2
"1948-08-29",75.227
"1948-08-30",75.203
"1948-08-31",75.185
"1948-09-01",75.145
"1948-09-02",75.133
"1948-09-03",75.124
"1948-09-04",75.117
"1948-09-05",75.099
"1948-09-06",75.09
"1948-09-07",75.084
"1948-09-08",75.09
"1948-09-09",75.121
"1948-09-10",75.117
"1948-09-11",75.102
"1948-09-12",75.093
"1948-09-13",75.102
"1948-09-14",75.09
"1948-09-15",75.063
"1948-09-16",75.026
"1948-09-17",75.017
"1948-09-18",75.038
"1948-09-19",75.035
"1948-09-20",75.057
"1948-09-21",75.026
"1948-09-22",75.017
"1948-09-23",75.002
"1948-09-24",74.968
"1948-09-25",74.953
"1948-09-26",74.944
"1948-09-27",74.938
"1948-09-28",74.938
"1948-09-29",74.941
"1948-09-30",74.944
"1948-10-01",74.956
"1948-10-02",74.965
"1948-10-03",74.932
"1948-10-04",74.904
"1948-10-05",74.907
"1948-10-06",74.895
"1948-10-07",74.871
"1948-10-08",74.876
"1948-10-09",74.904
"1948-10-10",74.904
"1948-10-11",74.886
"1948-10-12",74.901
"1948-10-13",74.913
"1948-10-14",74.925
"1948-10-15",74.895
"1948-10-16",74.868
"1948-10-17",74.919
"1948-10-18",74.916
"1948-10-19",74.895
"1948-10-20",74.898
"1948-10-21",74.883
"1948-10-22",74.852
"1948-10-23",74.849
"1948-10-24",74.868
"1948-10-25",74.855
"1948-10-26",74.849
"1948-10-27",74.843
"1948-10-28",74.834
"1948-10-29",74.831
"1948-10-30",74.828
"1948-10-31",74.819
"1948-11-01",74.822
"1948-11-02",74.807
"1948-11-03",74.773
"1948-11-04",74.788
"1948-11-05",74.776
"1948-11-06",74.764
"1948-11-07",74.782
"1948-11-08",74.782
"1948-11-09",74.776
"1948-11-10",74.776
"1948-11-11",74.788
"1948-11-12",74.779
"1948-11-13",74.843
"1948-11-14",74.8
"1948-11-15",74.813
"1948-11-18",74.776
"1948-11-19",74.752
"1948-11-20",74.813
"1948-11-21",74.81
"1948-11-22",74.785
"1948-11-23",74.825
"1948-11-24",74.81
"1948-11-25",74.794
"1948-11-26",74.773
"1948-11-27",74.843
"1948-11-28",74.813
"1948-11-29",74.794
"1948-11-30",74.779
"1948-12-01",74.8
"1948-12-02",74.77
"1948-12-03",74.764
"1948-12-04",74.761
"1948-12-05",74.74
"1948-12-06",74.892
"1948-12-07",74.782
"1948-12-08",74.755
"1948-12-09",74.773
"1948-12-10",74.74
"1948-12-11",74.715
"1948-12-12",74.764
"1948-12-13",74.743
"1948-12-14",74.749
"1948-12-15",74.651
"1948-12-16",74.77
"1948-12-17",74.727
"1948-12-18",74.718
"1948-12-19",74.672
"1948-12-20",74.694
"1948-12-21",74.724
"1948-12-22",74.73
"1948-12-23",74.752
"1948-12-24",74.688
"1948-12-25",74.8
"1948-12-26",74.712
"1948-12-27",74.733
"1948-12-28",74.676
"1948-12-29",74.712
